Date,Species,Antibody_status
23/01/2008,MN,neg
23/01/2008,MN,neg
23/01/2008,MN,neg
23/01/2008,MN,neg
23/01/2008,MN,neg
23/01/2008,MN,neg
23/01/2008,MN,neg
23/01/2008,MN,neg
23/01/2008,MN,neg
23/01/2008,MN,neg
23/01/2008,MN,neg
23/01/2008,MN,neg
23/01/2008,MN,neg
23/01/2008,MN,neg
23/01/2008,MN,neg
23/01/2008,MN,neg
23/01/2008,MN,neg
23/01/2008,MN,neg
23/01/2008,MN,neg
23/01/2008,MN,neg
24/01/2008,MN,neg
24/01/2008,MN,neg
24/01/2008,MN,neg
24/01/2008,MN,neg
24/01/2008,MN,neg
24/01/2008,MN,neg
24/01/2008,MN,neg
24/01/2008,MN,neg
24/01/2008,MN,neg
24/01/2008,MN,neg
24/01/2008,MN,neg
24/01/2008,MN,neg
24/01/2008,MN,neg
24/01/2008,MN,neg
24/01/2008,MN,neg
24/01/2008,MN,neg
24/01/2008,MN,neg
24/01/2008,MN,neg
24/01/2008,MN,neg
24/01/2008,MN,neg
24/01/2008,MN,neg
24/01/2008,MN,neg
24/01/2008,MN,neg
24/01/2008,MN,neg
24/01/2008,MN,neg
24/01/2008,MN,neg
24/01/2008,MN,neg
24/01/2008,MN,neg
24/01/2008,MN,neg
24/01/2008,MN,neg
24/01/2008,MN,neg
24/01/2008,MN,neg
24/01/2008,MN,neg
24/01/2008,MN,neg
24/01/2008,MN,neg
24/01/2008,MN,neg
24/01/2008,MN,neg
24/01/2008,MN,neg
24/01/2008,MN,neg
24/01/2008,MN,neg
24/01/2008,MN,neg
24/01/2008,MN,neg
24/01/2008,MN,neg
24/01/2008,MN,neg
24/01/2008,MN,neg
24/01/2008,MN,neg
24/01/2008,MN,neg
24/01/2008,MN,neg
24/01/2008,MN,neg
24/01/2008,MN,neg
25/01/2008,MN,neg
25/01/2008,MN,neg
25/01/2008,MN,neg
25/01/2008,MN,neg
25/01/2008,MN,neg
25/01/2008,MN,neg
25/01/2008,MN,neg
25/01/2008,MN,neg
25/01/2008,MN,neg
25/01/2008,MN,neg
25/01/2008,MN,neg
25/01/2008,MN,neg
25/01/2008,MN,neg
25/01/2008,MN,neg
25/01/2008,MN,neg
25/01/2008,MN,neg
25/01/2008,MN,neg
25/01/2008,MN,neg
25/01/2008,MN,neg
25/01/2008,MN,neg
25/01/2008,MN,neg
25/01/2008,MN,neg
25/01/2008,MN,neg
25/01/2008,MN,neg
25/01/2008,MN,neg
25/01/2008,MN,neg
25/01/2008,MN,neg
25/01/2008,MN,neg
25/01/2008,MN,neg
25/01/2008,MN,neg
25/01/2008,MN,neg
25/01/2008,MN,neg
25/01/2008,MN,neg
25/01/2008,MN,neg
25/01/2008,MN,neg
25/01/2008,MN,neg
25/01/2008,MN,neg
25/01/2008,MN,neg
26/02/2008,MN,neg
26/02/2008,MN,neg
26/02/2008,MN,neg
26/02/2008,MN,neg
26/02/2008,MN,neg
26/02/2008,MN,neg
26/02/2008,MN,neg
26/02/2008,MN,neg
26/02/2008,MN,neg
26/02/2008,MN,neg
26/02/2008,MN,neg
26/02/2008,MN,neg
26/02/2008,MN,neg
26/02/2008,MN,neg
26/02/2008,MN,neg
26/02/2008,MN,neg
26/02/2008,MN,neg
26/02/2008,MN,neg
26/02/2008,MN,neg
26/02/2008,MN,neg
26/02/2008,MN,neg
26/02/2008,MN,neg
26/02/2008,MN,neg
26/02/2008,MN,neg
26/02/2008,MN,neg
26/02/2008,MN,neg
26/02/2008,MN,neg
26/02/2008,MN,neg
26/02/2008,MN,neg
26/02/2008,MN,neg
26/02/2008,MN,neg
26/02/2008,MN,neg
26/02/2008,MN,neg
27/02/2008,MN,neg
27/02/2008,MN,neg
27/02/2008,MN,neg
27/02/2008,MN,neg
27/02/2008,MN,neg
27/02/2008,MN,neg
27/02/2008,MN,neg
27/02/2008,MN,neg
27/02/2008,MN,neg
27/02/2008,MN,neg
27/02/2008,MN,neg
27/02/2008,MN,neg
27/02/2008,MN,neg
27/02/2008,MN,neg
27/02/2008,MN,neg
27/02/2008,MN,neg
27/02/2008,MN,neg
27/02/2008,MN,neg
27/02/2008,MN,neg
27/02/2008,MN,neg
27/02/2008,MN,neg
27/02/2008,MN,neg
27/02/2008,MN,neg
27/02/2008,MN,neg
27/02/2008,MN,neg
27/02/2008,MN,neg
27/02/2008,MN,neg
27/02/2008,MN,neg
27/02/2008,MN,neg
27/02/2008,MN,neg
27/02/2008,MN,neg
27/02/2008,MN,neg
28/02/2008,MN,neg
28/02/2008,MN,neg
28/02/2008,MN,neg
28/02/2008,MN,neg
28/02/2008,MN,neg
28/02/2008,MN,neg
28/02/2008,MN,neg
28/02/2008,MN,neg
28/02/2008,MN,neg
28/02/2008,MN,neg
28/02/2008,MN,neg
28/02/2008,MN,neg
28/02/2008,MN,neg
28/02/2008,MN,neg
28/02/2008,MN,neg
28/02/2008,MN,neg
28/02/2008,MN,neg
28/02/2008,MN,neg
28/02/2008,MN,neg
28/02/2008,MN,neg
28/02/2008,MN,neg
28/02/2008,MN,neg
28/02/2008,MN,neg
28/02/2008,MN,neg
28/02/2008,MN,neg
28/02/2008,MN,neg
28/02/2008,MN,neg
28/02/2008,MN,neg
28/02/2008,MN,neg
28/02/2008,MN,neg
18/03/2008,MN,neg
18/03/2008,MN,neg
18/03/2008,MN,neg
18/03/2008,MN,neg
18/03/2008,MN,neg
18/03/2008,MN,neg
18/03/2008,MN,neg
18/03/2008,MN,neg
18/03/2008,MN,neg
18/03/2008,MN,neg
18/03/2008,MN,neg
18/03/2008,MN,neg
18/03/2008,MN,neg
18/03/2008,MN,neg
18/03/2008,MN,neg
18/03/2008,MN,neg
18/03/2008,MN,neg
19/03/2008,MN,neg
19/03/2008,MN,neg
19/03/2008,MN,neg
19/03/2008,MN,neg
19/03/2008,MN,neg
19/03/2008,MN,neg
19/03/2008,MN,neg
20/03/2008,MN,neg
20/03/2008,MN,neg
20/03/2008,MN,neg
20/03/2008,MN,neg
20/03/2008,MN,neg
20/03/2008,MN,neg
20/03/2008,MN,neg
20/03/2008,MN,neg
20/03/2008,MN,neg
20/03/2008,MN,neg
20/03/2008,MN,neg
15/04/2008,MN,neg
15/04/2008,MN,neg
15/04/2008,MN,neg
15/04/2008,MN,neg
15/04/2008,MN,neg
15/04/2008,MN,neg
15/04/2008,MN,neg
15/04/2008,MN,neg
15/04/2008,MN,neg
15/04/2008,MN,neg
15/04/2008,MN,neg
15/04/2008,MN,neg
15/04/2008,MN,neg
15/04/2008,MN,neg
15/04/2008,MN,neg
15/04/2008,MN,neg
15/04/2008,MN,neg
15/04/2008,MN,neg
15/04/2008,MN,neg
16/04/2008,MN,neg
16/04/2008,MN,neg
16/04/2008,MN,neg
16/04/2008,MN,neg
16/04/2008,MN,neg
16/04/2008,MN,neg
16/04/2008,MN,neg
16/04/2008,MN,neg
16/04/2008,MN,neg
16/04/2008,MN,neg
17/04/2008,MN,neg
17/04/2008,MN,neg
17/04/2008,MN,neg
17/04/2008,MN,neg
17/04/2008,MN,neg
17/04/2008,MN,neg
17/04/2008,MN,neg
17/04/2008,MN,neg
13/05/2008,MN,neg
13/05/2008,MN,neg
13/05/2008,MN,neg
13/05/2008,MN,neg
13/05/2008,MN,neg
13/05/2008,MN,neg
14/05/2008,MN,neg
14/05/2008,MN,neg
14/05/2008,MN,neg
14/05/2008,MN,neg
14/05/2008,MN,neg
14/05/2008,MN,neg
15/05/2008,MN,neg
15/05/2008,MN,neg
10/6/2008,MN,neg
10/6/2008,MN,neg
10/6/2008,MN,neg
10/6/2008,MN,neg
10/6/2008,MN,neg
10/6/2008,MN,neg
10/6/2008,MN,neg
10/6/2008,MN,neg
10/6/2008,MN,neg
10/6/2008,MN,neg
10/6/2008,MN,neg
10/6/2008,MN,neg
11/6/2008,MN,neg
11/6/2008,MN,neg
11/6/2008,MN,neg
11/6/2008,MN,neg
11/6/2008,MN,neg
11/6/2008,MN,neg
11/6/2008,MN,neg
11/6/2008,MN,neg
11/6/2008,MN,neg
11/6/2008,MN,neg
11/6/2008,MN,neg
11/6/2008,MN,neg
12/6/2008,MN,neg
12/6/2008,MN,neg
12/6/2008,MN,neg
12/6/2008,MN,neg
12/6/2008,MN,neg
12/6/2008,MN,neg
12/6/2008,MN,neg
12/6/2008,MN,neg
12/6/2008,MN,neg
12/6/2008,MN,neg
5/8/2008,MN,neg
5/8/2008,MN,neg
5/8/2008,MN,neg
5/8/2008,MN,neg
5/8/2008,MN,neg
5/8/2008,MN,neg
5/8/2008,MN,neg
5/8/2008,MN,neg
5/8/2008,MN,neg
5/8/2008,MN,neg
5/8/2008,MN,neg
5/8/2008,MN,neg
5/8/2008,MN,neg
5/8/2008,MN,neg
5/8/2008,MN,neg
5/8/2008,MN,neg
5/8/2008,MN,neg
5/8/2008,MN,neg
6/8/2008,MN,neg
6/8/2008,MN,neg
6/8/2008,MN,neg
6/8/2008,MN,neg
6/8/2008,MN,neg
6/8/2008,MN,neg
6/8/2008,MN,neg
6/8/2008,MN,neg
6/8/2008,MN,neg
6/8/2008,MN,neg
6/8/2008,MN,neg
6/8/2008,MN,neg
6/8/2008,MN,neg
6/8/2008,MN,neg
6/8/2008,MN,neg
6/8/2008,MN,neg
6/8/2008,MN,neg
6/8/2008,MN,neg
6/8/2008,MN,neg
6/8/2008,MN,neg
6/8/2008,MN,neg
6/8/2008,MN,neg
6/8/2008,MN,neg
6/8/2008,MN,neg
6/8/2008,MN,neg
7/8/2008,MN,neg
7/8/2008,MN,neg
7/8/2008,MN,neg
7/8/2008,MN,neg
7/8/2008,MN,neg
7/8/2008,MN,neg
7/8/2008,MN,neg
7/8/2008,MN,neg
7/8/2008,MN,neg
7/8/2008,MN,neg
7/8/2008,MN,neg
7/8/2008,MN,neg
7/8/2008,MN,neg
7/8/2008,MN,neg
7/8/2008,MN,neg
7/8/2008,MN,neg
7/8/2008,MN,neg
7/8/2008,MN,neg
7/8/2008,MN,neg
7/8/2008,MN,neg
7/8/2008,MN,neg
7/8/2008,MN,neg
3/9/2008,MN,neg
3/9/2008,MN,neg
3/9/2008,MN,neg
3/9/2008,MN,neg
3/9/2008,MN,neg
3/9/2008,MN,neg
3/9/2008,MN,neg
3/9/2008,MN,neg
3/9/2008,MN,neg
3/9/2008,MN,neg
3/9/2008,MN,neg
3/9/2008,MN,neg
3/9/2008,MN,neg
3/9/2008,MN,neg
3/9/2008,MN,neg
3/9/2008,MN,neg
3/9/2008,MN,neg
3/9/2008,MN,neg
3/9/2008,MN,neg
3/9/2008,MN,neg
3/9/2008,MN,neg
3/9/2008,MN,neg
3/9/2008,MN,neg
3/9/2008,MN,neg
3/9/2008,MN,neg
3/9/2008,MN,neg
3/9/2008,MN,neg
3/9/2008,MN,neg
3/9/2008,MN,neg
3/9/2008,MN,neg
3/9/2008,MN,neg
3/9/2008,MN,neg
3/9/2008,MN,neg
4/9/2008,MN,neg
4/9/2008,MN,neg
4/9/2008,MN,neg
4/9/2008,MN,neg
4/9/2008,MN,neg
4/9/2008,MN,neg
4/9/2008,MN,neg
4/9/2008,MN,neg
4/9/2008,MN,neg
4/9/2008,MN,neg
4/9/2008,MN,neg
4/9/2008,MN,neg
4/9/2008,MN,neg
4/9/2008,MN,neg
4/9/2008,MN,neg
4/9/2008,MN,neg
4/9/2008,MN,neg
4/9/2008,MN,neg
4/9/2008,MN,neg
4/9/2008,MN,neg
4/9/2008,MN,neg
4/9/2008,MN,neg
4/9/2008,MN,neg
4/9/2008,MN,neg
4/9/2008,MN,neg
4/9/2008,MN,neg
4/9/2008,MN,neg
5/9/2008,MN,neg
5/9/2008,MN,neg
5/9/2008,MN,neg
5/9/2008,MN,neg
5/9/2008,MN,neg
5/9/2008,MN,neg
5/9/2008,MN,neg
5/9/2008,MN,neg
5/9/2008,MN,neg
5/9/2008,MN,neg
5/9/2008,MN,neg
5/9/2008,MN,neg
5/9/2008,MN,neg
5/9/2008,MN,neg
5/9/2008,MN,neg
5/9/2008,MN,neg
5/9/2008,MN,neg
5/9/2008,MN,neg
5/9/2008,MN,neg
5/9/2008,MN,neg
5/9/2008,MN,neg
5/9/2008,MN,neg
5/9/2008,MN,neg
5/9/2008,MN,neg
5/9/2008,MN,neg
5/9/2008,MN,neg
5/9/2008,MN,neg
5/9/2008,MN,neg
5/9/2008,MN,neg
5/9/2008,MN,neg
5/9/2008,MN,neg
5/9/2008,MN,neg
30/09/2008,MN,neg
30/09/2008,MN,neg
30/09/2008,MN,neg
30/09/2008,MN,neg
30/09/2008,MN,neg
30/09/2008,MN,neg
30/09/2008,MN,neg
30/09/2008,MN,neg
30/09/2008,MN,neg
30/09/2008,MN,neg
30/09/2008,MN,neg
30/09/2008,MN,neg
30/09/2008,MN,neg
30/09/2008,MN,neg
30/09/2008,MN,neg
30/09/2008,MN,neg
30/09/2008,MN,neg
30/09/2008,MN,neg
30/09/2008,MN,neg
30/09/2008,MN,neg
30/09/2008,MN,neg
30/09/2008,MN,neg
30/09/2008,MN,neg
30/09/2008,MN,neg
30/09/2008,MN,neg
30/09/2008,MN,neg
30/09/2008,MN,neg
30/09/2008,MN,neg
30/09/2008,MN,neg
30/09/2008,MN,neg
30/09/2008,MN,neg
30/09/2008,MN,neg
30/09/2008,MN,neg
30/09/2008,MN,neg
30/09/2008,MN,neg
30/09/2008,MN,neg
30/09/2008,MN,neg
30/09/2008,MN,neg
30/09/2008,MN,neg
30/09/2008,MN,neg
30/09/2008,MN,neg
30/09/2008,MN,neg
30/09/2008,MN,neg
30/09/2008,MN,neg
1/10/2008,MN,neg
1/10/2008,MN,neg
1/10/2008,MN,neg
1/10/2008,MN,neg
1/10/2008,MN,neg
1/10/2008,MN,neg
1/10/2008,MN,neg
1/10/2008,MN,neg
1/10/2008,MN,neg
1/10/2008,MN,neg
1/10/2008,MN,neg
1/10/2008,MN,neg
1/10/2008,MN,neg
1/10/2008,MN,neg
1/10/2008,MN,neg
1/10/2008,MN,neg
1/10/2008,MN,neg
1/10/2008,MN,neg
1/10/2008,MN,neg
1/10/2008,MN,neg
1/10/2008,MN,neg
1/10/2008,MN,neg
1/10/2008,MN,neg
1/10/2008,MN,neg
1/10/2008,MN,neg
1/10/2008,MN,neg
1/10/2008,MN,neg
1/10/2008,MN,neg
1/10/2008,MN,neg
1/10/2008,MN,neg
1/10/2008,MN,neg
1/10/2008,MN,neg
1/10/2008,MN,neg
1/10/2008,MN,neg
1/10/2008,MN,neg
1/10/2008,MN,neg
1/10/2008,MN,neg
1/10/2008,MN,neg
1/10/2008,MN,neg
1/10/2008,MN,neg
1/10/2008,MN,neg
1/10/2008,MN,neg
1/10/2008,MN,neg
1/10/2008,MN,neg
1/10/2008,MN,neg
1/10/2008,MN,neg
1/10/2008,MN,neg
1/10/2008,MN,neg
1/10/2008,MN,neg
1/10/2008,MN,neg
1/10/2008,MN,neg
1/10/2008,MN,neg
1/10/2008,MN,neg
1/10/2008,MN,neg
1/10/2008,MN,neg
1/10/2008,MN,neg
1/10/2008,MN,neg
2/10/2008,MN,neg
2/10/2008,MN,neg
2/10/2008,MN,neg
2/10/2008,MN,neg
2/10/2008,MN,neg
2/10/2008,MN,neg
2/10/2008,MN,neg
2/10/2008,MN,neg
2/10/2008,MN,neg
2/10/2008,MN,neg
2/10/2008,MN,neg
2/10/2008,MN,neg
2/10/2008,MN,neg
2/10/2008,MN,neg
2/10/2008,MN,neg
2/10/2008,MN,neg
2/10/2008,MN,neg
2/10/2008,MN,neg
2/10/2008,MN,neg
2/10/2008,MN,neg
2/10/2008,MN,neg
2/10/2008,MN,neg
2/10/2008,MN,neg
2/10/2008,MN,neg
2/10/2008,MN,neg
2/10/2008,MN,neg
2/10/2008,MN,neg
2/10/2008,MN,neg
2/10/2008,MN,neg
2/10/2008,MN,neg
2/10/2008,MN,neg
2/10/2008,MN,neg
2/10/2008,MN,neg
2/10/2008,MN,neg
2/10/2008,MN,neg
2/10/2008,MN,neg
28/10/2008,MN,neg
28/10/2008,MN,neg
28/10/2008,MN,neg
28/10/2008,MN,neg
28/10/2008,MN,neg
28/10/2008,MN,neg
28/10/2008,MN,neg
28/10/2008,MN,neg
28/10/2008,MN,neg
28/10/2008,MN,neg
28/10/2008,MN,neg
28/10/2008,MN,neg
28/10/2008,MN,neg
28/10/2008,MN,neg
28/10/2008,MN,neg
28/10/2008,MN,neg
28/10/2008,MN,neg
28/10/2008,MN,neg
28/10/2008,MN,neg
28/10/2008,MN,neg
28/10/2008,MN,neg
28/10/2008,MN,neg
28/10/2008,MN,neg
28/10/2008,MN,neg
28/10/2008,MN,neg
28/10/2008,MN,neg
28/10/2008,MN,neg
28/10/2008,MN,neg
28/10/2008,MN,neg
28/10/2008,MN,neg
28/10/2008,MN,neg
28/10/2008,MN,neg
28/10/2008,MN,neg
28/10/2008,MN,neg
28/10/2008,MN,neg
28/10/2008,MN,neg
28/10/2008,MN,neg
28/10/2008,MN,neg
28/10/2008,MN,neg
28/10/2008,MN,neg
28/10/2008,MN,neg
28/10/2008,MN,neg
28/10/2008,MN,neg
28/10/2008,MN,neg
28/10/2008,MN,neg
28/10/2008,MN,neg
28/10/2008,MN,neg
28/10/2008,MN,neg
28/10/2008,MN,neg
28/10/2008,MN,neg
28/10/2008,MN,neg
28/10/2008,MN,neg
28/10/2008,MN,neg
28/10/2008,MN,neg
28/10/2008,MN,neg
28/10/2008,MN,neg
28/10/2008,MN,neg
28/10/2008,MN,neg
28/10/2008,MN,neg
28/10/2008,MN,neg
28/10/2008,MN,neg
28/10/2008,MN,neg
28/10/2008,MN,neg
28/10/2008,MN,neg
28/10/2008,MN,neg
28/10/2008,MN,neg
28/10/2008,MN,neg
28/10/2008,MN,neg
28/10/2008,MN,neg
28/10/2008,MN,neg
28/10/2008,MN,neg
29/10/2008,MN,neg
29/10/2008,MN,neg
29/10/2008,MN,neg
29/10/2008,MN,neg
29/10/2008,MN,neg
29/10/2008,MN,neg
29/10/2008,MN,neg
29/10/2008,MN,neg
29/10/2008,MN,neg
29/10/2008,MN,neg
29/10/2008,MN,neg
29/10/2008,MN,neg
29/10/2008,MN,neg
29/10/2008,MN,neg
29/10/2008,MN,neg
29/10/2008,MN,neg
29/10/2008,MN,neg
29/10/2008,MN,neg
29/10/2008,MN,neg
29/10/2008,MN,neg
29/10/2008,MN,neg
29/10/2008,MN,neg
29/10/2008,MN,neg
29/10/2008,MN,neg
29/10/2008,MN,neg
29/10/2008,MN,neg
29/10/2008,MN,neg
29/10/2008,MN,neg
29/10/2008,MN,neg
29/10/2008,MN,neg
29/10/2008,MN,neg
29/10/2008,MN,neg
29/10/2008,MN,neg
29/10/2008,MN,neg
29/10/2008,MN,neg
29/10/2008,MN,neg
29/10/2008,MN,neg
29/10/2008,MN,neg
29/10/2008,MN,neg
29/10/2008,MN,neg
29/10/2008,MN,neg
29/10/2008,MN,neg
29/10/2008,MN,neg
29/10/2008,MN,neg
29/10/2008,MN,neg
29/10/2008,MN,neg
29/10/2008,MN,neg
29/10/2008,MN,neg
29/10/2008,MN,neg
29/10/2008,MN,neg
30/10/2008,MN,neg
30/10/2008,MN,neg
30/10/2008,MN,neg
30/10/2008,MN,neg
30/10/2008,MN,neg
30/10/2008,MN,neg
30/10/2008,MN,neg
30/10/2008,MN,neg
30/10/2008,MN,neg
30/10/2008,MN,neg
30/10/2008,MN,neg
30/10/2008,MN,neg
30/10/2008,MN,neg
30/10/2008,MN,neg
30/10/2008,MN,neg
30/10/2008,MN,neg
30/10/2008,MN,neg
30/10/2008,MN,neg
30/10/2008,MN,neg
30/10/2008,MN,neg
30/10/2008,MN,neg
30/10/2008,MN,neg
30/10/2008,MN,neg
30/10/2008,MN,neg
30/10/2008,MN,neg
30/10/2008,MN,neg
30/10/2008,MN,neg
30/10/2008,MN,neg
30/10/2008,MN,neg
30/10/2008,MN,neg
30/10/2008,MN,neg
30/10/2008,MN,neg
30/10/2008,MN,neg
30/10/2008,MN,neg
30/10/2008,MN,neg
30/10/2008,MN,neg
30/10/2008,MN,neg
30/10/2008,MN,neg
30/10/2008,MN,neg
30/10/2008,MN,neg
30/10/2008,MN,neg
30/10/2008,MN,neg
30/10/2008,MN,neg
30/10/2008,MN,neg
30/10/2008,MN,neg
30/10/2008,MN,neg
30/10/2008,MN,neg
30/10/2008,MN,neg
30/10/2008,MN,neg
30/10/2008,MN,neg
30/10/2008,MN,neg
30/10/2008,MN,neg
30/10/2008,MN,neg
30/10/2008,MN,neg
30/10/2008,MN,neg
28/11/2008,MN,neg
28/11/2008,MN,neg
28/11/2008,MN,neg
28/11/2008,MN,neg
28/11/2008,MN,neg
28/11/2008,MN,neg
28/11/2008,MN,neg
28/11/2008,MN,neg
28/11/2008,MN,neg
28/11/2008,MN,neg
28/11/2008,MN,neg
28/11/2008,MN,neg
28/11/2008,MN,neg
28/11/2008,MN,neg
28/11/2008,MN,neg
28/11/2008,MN,neg
28/11/2008,MN,neg
28/11/2008,MN,neg
28/11/2008,MN,neg
28/11/2008,MN,neg
28/11/2008,MN,neg
28/11/2008,MN,neg
28/11/2008,MN,neg
28/11/2008,MN,neg
28/11/2008,MN,neg
28/11/2008,MN,neg
28/11/2008,MN,neg
28/11/2008,MN,neg
28/11/2008,MN,neg
28/11/2008,MN,neg
28/11/2008,MN,neg
28/11/2008,MN,neg
28/11/2008,MN,neg
28/11/2008,MN,neg
28/11/2008,MN,neg
28/11/2008,MN,neg
28/11/2008,MN,neg
28/11/2008,MN,neg
28/11/2008,MN,neg
28/11/2008,MN,neg
28/11/2008,MN,neg
28/11/2008,MN,neg
28/11/2008,MN,neg
28/11/2008,MN,neg
28/11/2008,MN,neg
28/11/2008,MN,neg
28/11/2008,MN,neg
28/11/2008,MN,neg
28/11/2008,MN,neg
28/11/2008,MN,neg
28/11/2008,MN,neg
28/11/2008,MN,neg
28/11/2008,MN,neg
28/11/2008,MN,neg
28/11/2008,MN,neg
28/11/2008,MN,neg
28/11/2008,MN,neg
28/11/2008,MN,neg
28/11/2008,MN,neg
28/11/2008,MN,neg
28/11/2008,MN,neg
28/11/2008,MN,neg
28/11/2008,MN,neg
28/11/2008,MN,neg
28/11/2008,MN,neg
28/11/2008,MN,neg
28/11/2008,MN,neg
28/11/2008,MN,neg
28/11/2008,MN,neg
28/11/2008,MN,neg
28/11/2008,MN,neg
28/11/2008,MN,neg
28/11/2008,MN,neg
28/11/2008,MN,neg
28/11/2008,MN,neg
28/11/2008,MN,neg
28/11/2008,MN,neg
28/11/2008,MN,neg
28/11/2008,MN,neg
28/11/2008,MN,neg
28/11/2008,MN,neg
28/11/2008,MN,neg
28/11/2008,MN,neg
28/11/2008,MN,neg
28/11/2008,MN,neg
28/11/2008,MN,neg
28/11/2008,MN,neg
28/11/2008,MN,neg
28/11/2008,MN,neg
28/11/2008,MN,neg
28/11/2008,MN,neg
28/11/2008,MN,neg
28/11/2008,MN,neg
28/11/2008,MN,neg
28/11/2008,MN,neg
28/11/2008,MN,neg
28/11/2008,MN,neg
28/11/2008,MN,neg
28/11/2008,MN,neg
28/11/2008,MN,neg
28/11/2008,MN,neg
28/11/2008,MN,neg
28/11/2008,MN,neg
28/11/2008,MN,neg
28/11/2008,MN,neg
28/11/2008,MN,neg
28/11/2008,MN,neg
28/11/2008,MN,neg
28/11/2008,MN,neg
28/11/2008,MN,neg
28/11/2008,MN,neg
29/11/2008,MN,neg
29/11/2008,MN,neg
29/11/2008,MN,neg
29/11/2008,MN,neg
29/11/2008,MN,neg
29/11/2008,MN,neg
29/11/2008,MN,neg
29/11/2008,MN,neg
29/11/2008,MN,neg
29/11/2008,MN,neg
29/11/2008,MN,neg
29/11/2008,MN,neg
29/11/2008,MN,neg
29/11/2008,MN,neg
29/11/2008,MN,neg
29/11/2008,MN,neg
29/11/2008,MN,neg
29/11/2008,MN,neg
29/11/2008,MN,neg
29/11/2008,MN,neg
29/11/2008,MN,neg
29/11/2008,MN,neg
29/11/2008,MN,neg
29/11/2008,MN,neg
29/11/2008,MN,neg
29/11/2008,MN,neg
29/11/2008,MN,neg
29/11/2008,MN,neg
29/11/2008,MN,neg
29/11/2008,MN,neg
29/11/2008,MN,neg
29/11/2008,MN,neg
29/11/2008,MN,neg
29/11/2008,MN,neg
29/11/2008,MN,neg
29/11/2008,MN,neg
29/11/2008,MN,neg
29/11/2008,MN,neg
29/11/2008,MN,neg
29/11/2008,MN,neg
29/11/2008,MN,neg
29/11/2008,MN,neg
29/11/2008,MN,neg
29/11/2008,MN,neg
29/11/2008,MN,neg
29/11/2008,MN,neg
29/11/2008,MN,neg
29/11/2008,MN,neg
29/11/2008,MN,neg
29/11/2008,MN,neg
29/11/2008,MN,neg
29/11/2008,MN,neg
29/11/2008,MN,neg
29/11/2008,MN,neg
29/11/2008,MN,neg
29/11/2008,MN,neg
29/11/2008,MN,neg
29/11/2008,MN,neg
29/11/2008,MN,neg
29/11/2008,MN,neg
29/11/2008,MN,neg
29/11/2008,MN,neg
29/11/2008,MN,neg
29/11/2008,MN,neg
29/11/2008,MN,neg
29/11/2008,MN,neg
29/11/2008,MN,neg
29/11/2008,MN,neg
29/11/2008,MN,neg
29/11/2008,MN,neg
29/11/2008,MN,neg
29/11/2008,MN,neg
29/11/2008,MN,neg
29/11/2008,MN,neg
29/11/2008,MN,neg
29/11/2008,MN,neg
29/11/2008,MN,neg
29/11/2008,MN,neg
29/11/2008,MN,neg
29/11/2008,MN,neg
29/11/2008,MN,neg
29/11/2008,MN,neg
29/11/2008,MN,neg
29/11/2008,MN,neg
29/11/2008,MN,neg
29/11/2008,MN,neg
29/11/2008,MN,neg
29/11/2008,MN,neg
29/11/2008,MN,neg
29/11/2008,MN,neg
29/11/2008,MN,neg
29/11/2008,MN,neg
29/11/2008,MN,neg
29/11/2008,MN,neg
29/11/2008,MN,neg
29/11/2008,MN,neg
30/11/2008,MN,neg
30/11/2008,MN,neg
30/11/2008,MN,neg
30/11/2008,MN,neg
30/11/2008,MN,neg
30/11/2008,MN,neg
30/11/2008,MN,neg
30/11/2008,MN,neg
30/11/2008,MN,neg
30/11/2008,MN,neg
30/11/2008,MN,neg
30/11/2008,MN,neg
30/11/2008,MN,neg
30/11/2008,MN,neg
30/11/2008,MN,neg
30/11/2008,MN,neg
30/11/2008,MN,neg
30/11/2008,MN,neg
30/11/2008,MN,neg
30/11/2008,MN,neg
30/11/2008,MN,neg
30/11/2008,MN,neg
30/11/2008,MN,neg
30/11/2008,MN,neg
30/11/2008,MN,neg
30/11/2008,MN,neg
30/11/2008,MN,neg
30/11/2008,MN,neg
30/11/2008,MN,neg
30/11/2008,MN,neg
30/11/2008,MN,neg
30/11/2008,MN,neg
30/11/2008,MN,neg
30/11/2008,MN,neg
30/11/2008,MN,neg
30/11/2008,MN,neg
30/11/2008,MN,neg
30/11/2008,MN,neg
30/11/2008,MN,neg
30/11/2008,MN,neg
30/11/2008,MN,neg
30/11/2008,MN,neg
30/11/2008,MN,neg
30/11/2008,MN,neg
30/11/2008,MN,neg
30/11/2008,MN,neg
30/11/2008,MN,neg
30/11/2008,MN,neg
30/11/2008,MN,neg
30/11/2008,MN,neg
30/11/2008,MN,neg
30/11/2008,MN,neg
30/11/2008,MN,neg
30/11/2008,MN,neg
30/11/2008,MN,neg
30/11/2008,MN,neg
30/11/2008,MN,neg
30/11/2008,MN,neg
30/11/2008,MN,neg
30/11/2008,MN,neg
30/11/2008,MN,neg
30/11/2008,MN,neg
30/11/2008,MN,neg
30/11/2008,MN,neg
30/11/2008,MN,neg
30/11/2008,MN,neg
30/11/2008,MN,neg
30/11/2008,MN,neg
30/11/2008,MN,neg
30/11/2008,MN,neg
30/11/2008,MN,neg
30/11/2008,MN,neg
30/11/2008,MN,neg
30/11/2008,MN,neg
30/11/2008,MN,neg
