ID,Date,Dat_EC,DateMission,Mission,Equipe,Pays,Site Region,Site Precis,Latitude (N ou S),GPS,GPS_lat_corrigée,Longitude (E ou W),GPS,GPS_long_corrigée,commentaire_GPS,Sexe,Age,Gestante,Lactation,Suitee,ReproStatus,Poids_gr,L_avant_bras_mm,L_totale_corps_mm,Taille_yeux,L_queue_mm,L_metacarpe_3ieme_doigt_mm,Couleur_pelage_dorsal,Couleur_pelage_ventral,ID Mere,Lieu de Capture,Dans:,Proximite du Village,Méthode de capture,Consensus genre,Consensus espèce,Consensus,Consensus famille,Date experiment,Res1NP-ZEBV,Res2NP-ZEBV,RecNP-ZEBV,Res1GP-ZEBVkiss,Res2GP-ZEBVkiss,RecGP-ZEBVkiss,RecGP-ZEBVmay,RecVP40-ZEBV,RecNP-SEBV,RecGP-SEBV,RecVP40-SEBV,RecGP-BEBV,RecVP40-BEBV,RecGP-REBV,RecGP-BOMV,Date experiment,RecNP-ZEBV,RecGP-ZEBVkiss,RecGP-ZEBVmay,RecVP40-ZEBV,RecNP-SEBV,RecGP-SEBV,RecVP40-SEBV,RecGP-BEBV,RecVP40-BEBV,RecGP-REBV,RecGP-BOMV,Date experiment,RecNP-ZEBV,RecGP-ZEBVkiss,RecGP-ZEBVmay,RecVP40-ZEBV,RecNP-SEBV,RecGP-SEBV,RecVP40-SEBV,RecGP-BEBV,RecVP40-BEBV,RecGP-REBV,RecGP-BOMV,article 2018,séquence_cytB,séquence_12S,Résultats  RT-qPCR (NIH-pan Filo),PCR NP Zaire,seq NP-Zaire,PCR NP sudan,seq NP-sudan,PCR VP35 Zaire,seq VP35 Zaire
CCCA04335,11/10/2019,10/11/2019,15-Oct-19,Octobre,Innocent,Cameroun,Yaoundé,Mvog-Betsi,N,3.864,,E,11.48757,,,Male,Adulte,,,,MalAd,215,111,230,grands,12,77,Jaune,Jaune,-,Ville,Zoo,0,Filet,Eidolon,helvum,Eidolon helvum,,,0,0,4,1,0,381,319,10,28,1558,9,221,8,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCA04336,11/10/2019,10/11/2019,15-Oct-19,Octobre,Innocent,Cameroun,Yaoundé,Mvog-Betsi,N,3.864,,E,11.48757,,,Femelle,Adulte,,0,0,FemAd,300,123,260,grands,18,86,Jaune,Jaune,-,Ville,Zoo,0,Filet,Eidolon,helvum,Eidolon helvum,,,0,0,13,0,0,3,2,2,95,14,3,3,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCA04338,11/10/2019,10/11/2019,15-Oct-19,Octobre,Innocent,Cameroun,Yaoundé,Mvog-Betsi,N,3.864,,E,11.48757,,,Male,Adulte immature,,,,MalImm,200,113,220,grands,15,75,Jaune,Jaune,-,Ville,Zoo,0,Filet,Eidolon,helvum,Eidolon helvum,,,0,0,18,1,0,277,231,8,56,1405,25,178,16,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCA04339,11/10/2019,10/11/2019,15-Oct-19,Octobre,Innocent,Cameroun,Yaoundé,Mvog-Betsi,N,3.864,,E,11.48757,,,Male,Adulte immature,,,,MalImm,225,116,225,grands,12,80,Jaune,Jaune,-,Ville,Zoo,0,Filet,Eidolon,helvum,Eidolon helvum,,,0,0,10,0,0,67,46,13,14,223,14,42,16,6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCA04340,11/10/2019,10/11/2019,15-Oct-19,Octobre,Innocent,Cameroun,Yaoundé,Mvog-Betsi,N,3.864,,E,11.48757,,,Male,Adulte immature,,,,MalImm,210,108,215,grands,15,70,Jaune,Jaune,-,Ville,Autre,0,Filet,Eidolon,helvum,Eidolon helvum,,,0,0,4,0,0,12,5,3,0,86,6,3,4,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCA04342,14/10/2019,10/14/2019,15-Oct-19,Octobre,Innocent,Cameroun,Yaoundé,Mvog-Betsi,N,3.864,,E,11.48757,,,Femelle,Adulte immature,0,0,0,FemAdImmature,240,,,grands,0,0,Jaune,Jaune,-,Ville,Autre,0,Filet,EIdolon,helvum,Eidolon helvum,,,0,0,5,0,0,38,23,5,5,285,43,24,12,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCA04343,14/10/2019,10/14/2019,15-Oct-19,Octobre,Innocent,Cameroun,Yaoundé,Mvog-Betsi,N,3.864,,E,11.48757,,,Male,Adulte,,,,MalAd,260,126,230,grands,13,85,Jaune,Jaune,-,Ville,Zoo,0,Filet,Eidolon,helvum,Eidolon helvum,,,0,0,10,0,0,14,12,8,3,36,30,9,36,3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCA04345,14/10/2019,10/14/2019,15-Oct-19,Octobre,Innocent,Cameroun,Yaoundé,Mvog-Betsi,N,3.864,,E,11.48757,,,Femelle,Adulte,0,,0,FemAd,295,130,240,grands,18,90,Jaune,Jaune,-,Ville,Zoo,0,Filet,Eidolon,helvum,Eidolon helvum,,,0,0,4,0,0,11,9,28,0,90,26,8,13,22,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCA04361,29/10/2019,10/29/2019,15-Oct-19,Octobre,Innocent,Cameroun,Yaoundé,Mvog-Betsi,N,3.864,,E,11.48757,,,Male,Adulte,,,,MalAd,385,137,295,grands,5,97,Jaune,Jaune,-,Ville,Zoo,0,Filet,Eidolon,helvum,Eidolon helvum,,,0,0,2,0,0,32,266,3,4,75,4,55,5,72,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCA04362,29/10/2019,10/29/2019,15-Oct-19,Octobre,Innocent,Cameroun,Yaoundé,Mvog-Betsi,N,3.864,,E,11.48757,,,Male,Adulte immature,,,,MalImm,185,107,215,grands,17,70,Jaune,Jaune,-,Ville,Zoo,0,Filet,Eidolon,helvum,Eidolon helvum,,,0,0,12,0,0,60,49,12,3,340,14,38,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCA04367,30/10/2019,10/30/2019,15-Oct-19,Octobre,Innocent,Cameroun,Yaoundé,Mvog-Betsi,N,3.864,,E,11.48757,,,Male,Adulte immature,,,,MalImm,180,113,230,grands,15,75,Jaune,Jaune,-,Ville,Zoo,0,Filet,Eidolon,helvum,Eidolon helvum,,,0,0,6,1,1,688,587,6,2,3000,12,504,5,7,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCA04368,30/10/2019,10/30/2019,15-Oct-19,Octobre,Innocent,Cameroun,Yaoundé,Mvog-Betsi,N,3.864,,E,11.48757,,,Male,Adulte immature,,,,MalImm,195,111,230,grands,15,75,Jaune,Jaune,-,Ville,Zoo,0,Filet,Eidolon,helvum,Eidolon helvum,,,0,0,6,1,0,380,322,21,11,2184,6,192,12,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCA04369,31/10/2019,10/31/2019,15-Oct-19,Octobre,Innocent,Cameroun,Yaoundé,Mvog-Betsi,N,3.864,,E,11.48757,,,Male,Adulte,,,,MalAd,285,122,237,grands,19,80,Jaune,Jaune,-,Ville,Zoo,0,Filet,Eidolon,helvum,Eidolon helvum,,,0,0,1,0,0,12,7,2,1,40,8,8,3,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCA04371,31/10/2019,10/31/2019,15-Oct-19,Octobre,Innocent,Cameroun,Yaoundé,Mvog-Betsi,N,3.864,,E,11.48757,,,Femelle,Adulte immature,0,0,0,FemAdImmature,265,123,245,grands,15,85,Jaune,Jaune,-,Ville,Zoo,0,Filet,Eidolon,helvum,Eidolon helvum,,,0,0,8,0,0,72,50,7,3,675,12,45,12,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCA04372,31/10/2019,10/31/2019,15-Oct-19,Octobre,Innocent,Cameroun,Yaoundé,Mvog-Betsi,N,3.864,,E,11.48757,,,Femelle,Adulte immature,0,0,0,FemAdImmature,205,113,235,grands,17,75,Jaune,Jaune,-,Ville,Zoo,0,Filet,Eidolon,helvum,Eidolon helvum,,,0,0,12,0,0,76,52,10,3,398,39,46,26,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCA04373,31/10/2019,10/31/2019,15-Oct-19,Octobre,Innocent,Cameroun,Yaoundé,Mvog-Betsi,N,3.864,,E,11.48757,,,Femelle,Adulte,0,0,0,FemAd,290,123,255,grands,20,80,Jaune,Jaune,-,Ville,Zoo,0,Filet,Eidolon,helvum,Eidolon helvum,,,0,0,3,0,0,26,24,2,1,63,7,15,4,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCA04376,1/11/2019,11/1/2019,15-Nov-19,Novembre,Innocent,Cameroun,Yaoundé,Mvog-Betsi,N,3.864,,E,11.48757,,,Femelle,Adulte immature,0,0,0,FemAdImmature,185,110,215,grands,19,76,Jaune,Jaune,-,Ville,Zoo,0,Filet,Eidolon,helvum,Eidolon helvum,,,0,0,6,1,1,1878,1584,5,10,6006,10,909,8,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCA04377,1/11/2019,11/1/2019,15-Nov-19,Novembre,Innocent,Cameroun,Yaoundé,Mvog-Betsi,N,3.864,,E,11.48757,,,Femelle,Adulte immature,0,0,0,FemAdImmature,205,111,220,grands,16,75,Jaune,Jaune,-,Ville,Zoo,0,Filet,Eidolon,helvum,Eidolon helvum,,,0,0,4,1,0,150,135,5,1,688,10,80,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCA04378,1/11/2019,11/1/2019,15-Nov-19,Novembre,Innocent,Cameroun,Yaoundé,Mvog-Betsi,N,3.864,,E,11.48757,,,Femelle,Adulte immature,0,0,0,FemAdImmature,205,111,215,grands,16,77,Jaune,Jaune,-,Ville,Zoo,0,Filet,Eidolon,helvum,Eidolon helvum,,,0,0,7,1,1,953,825,5,6,3099,24,530,7,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCA04379,1/11/2019,11/1/2019,15-Nov-19,Novembre,Innocent,Cameroun,Yaoundé,Mvog-Betsi,N,3.864,,E,11.48757,,,Male,Adulte immature,,,,MalImm,180,107,195,grands,17,72,Jaune,Jaune,-,Ville,Zoo,0,Filet,Eidolon,helvum,Eidolon helvum,,,0,0,12,1,1,1166,993,12,4,4134,45,602,18,3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCA04380,1/11/2019,11/1/2019,15-Nov-19,Novembre,Innocent,Cameroun,Yaoundé,Mvog-Betsi,N,3.864,,E,11.48757,,,Femelle,Adulte immature,0,0,0,FemAdImmature,200,144,215,grands,17,75,Jaune,Jaune,-,Ville,Zoo,0,Filet,Eidolon,helvum,Eidolon helvum,,,0,0,5,0,0,47,34,4,1,190,14,31,9,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCA04381,1/11/2019,11/1/2019,15-Nov-19,Novembre,Innocent,Cameroun,Yaoundé,Mvog-Betsi,N,3.864,,E,11.48757,,,Male,Adulte immature,,,,MalImm,195,114,220,grands,17,76,Jaune,Jaune,-,Ville,Zoo,0,Filet,Eidolon,helvum,Eidolon helvum,,,0,0,2,1,0,409,355,2,7,1468,11,224,3,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCA04437,22/11/2019,11/22/2019,15-Nov-19,Novembre,Innocent,Cameroun,Yaoundé,Mvog-Betsi,N,3.864,,E,11.48757,,,Femelle,Adulte,,0,0,FemAd,270,122,235,grands,16,80,Jaune,Jaune,-,Ville,Zoo,0,Filet,Eidolon,helvum,Eidolon helvum,,,0,0,6,1,0,435,380,16,34,1381,55,307,44,34,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCA04438,22/11/2019,11/22/2019,15-Nov-19,Novembre,Innocent,Cameroun,Yaoundé,Mvog-Betsi,N,3.864,,E,11.48757,,,Male,Adulte immature,,,,MalImm,190,113,195,grands,11,72,Jaune,Jaune,-,Ville,Zoo,0,Filet,Eidolon,helvum,Eidolon helvum,,,0,0,11,1,0,391,372,13,28,2128,71,236,33,4,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCA04439,22/11/2019,11/22/2019,15-Nov-19,Novembre,Innocent,Cameroun,Yaoundé,Mvog-Betsi,N,3.864,,E,11.48757,,,Male,Adulte immature,,,,MalImm,195,113,200,grands,13,75,Jaune,Jaune,-,Ville,Zoo,0,Filet,Eidolon,helvum,Eidolon helvum,,,0,0,25,1,1,697,593,22,18,2026,133,331,74,11,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCA04441,22/11/2019,11/22/2019,15-Nov-19,Novembre,Innocent,Cameroun,Yaoundé,Mvog-Betsi,N,3.864,,E,11.48757,,,Femelle,Adulte,0,0,0,FemAd,215,116,215,grands,16,78,Jaune,Jaune,-,Ville,Zoo,0,Filet,Eidolon,helvum,Eidolon helvum,,,0,0,23,1,1,876,733,27,26,2720,24,426,33,12,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCA04444,22/11/2019,11/22/2019,15-Nov-19,Novembre,Innocent,Cameroun,Yaoundé,Mvog-Betsi,N,3.864,,E,11.48757,,,Male,Adulte,,,,MalAd,210,116,215,grands,13,75,Jaune,Jaune,-,Ville,Zoo,0,Filet,Eidolon,helvum,Eidolon helvum,,,0,0,7,1,1,1214,1037,23,9,4022,38,582,26,11,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCA04446,22/11/2019,11/22/2019,15-Nov-19,Novembre,Innocent,Cameroun,Yaoundé,Mvog-Betsi,N,3.864,,E,11.48757,,,Femelle,Adulte immature,0,0,0,FemAdImmature,180,113,205,grands,12,70,Jaune,Jaune,-,Ville,Zoo,0,Filet,Eidolon,helvum,Eidolon helvum,,,0,0,5,1,0,399,378,26,11,1668,37,257,29,19,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCA04447,22/11/2019,11/22/2019,15-Nov-19,Novembre,Innocent,Cameroun,Yaoundé,Mvog-Betsi,N,3.864,,E,11.48757,,,Femelle,Adulte immature,0,0,0,FemAdImmature,235,115,205,grands,13,73,Jaune,Jaune,-,Ville,Zoo,0,Filet,Eidolon,helvum,Eidolon helvum,,,0,0,47,1,0,600,504,407,45,2129,85,338,72,16,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCA04448,22/11/2019,11/22/2019,15-Nov-19,Novembre,Innocent,Cameroun,Yaoundé,Mvog-Betsi,N,3.864,,E,11.48757,,,Male,Adulte immature,,,,MalImm,215,111,210,grands,13,73,Jaune,Jaune,-,Ville,Zoo,0,Filet,Eidolon,helvum,Eidolon helvum,,,1,0,183,1,1,740,684,37,49,2671,50,344,21,16,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCA04449,22/11/2019,11/22/2019,15-Nov-19,Novembre,Innocent,Cameroun,Yaoundé,Mvog-Betsi,N,3.864,,E,11.48757,,,Male,Adulte immature,,,,MalImm,185,109,200,grands,16,72,Jaune,Jaune,-,Ville,Zoo,0,Filet,Eidolon,helvum,Eidolon helvum,,,0,0,11,0,0,58,43,13,5,634,29,37,16,6,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCA04450,22/11/2019,11/22/2019,15-Nov-19,Novembre,Innocent,Cameroun,Yaoundé,Mvog-Betsi,N,3.864,,E,11.48757,,,Male,Adulte,,,,MalAd,250,127,235,grands,15,83,Jaune,Jaune,-,Ville,Zoo,0,Filet,Eidolon,helvum,Eidolon helvum,,,0,0,11,1,0,242,268,124,14,665,37,157,20,5,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCA04451,22/11/2019,11/22/2019,15-Nov-19,Novembre,Innocent,Cameroun,Yaoundé,Mvog-Betsi,N,3.864,,E,11.48757,,,Femelle,Adulte immature,0,0,0,FemAdImmature,170,111,195,grands,17,70,Jaune,Jaune,-,Ville,Zoo,0,Filet,Eidolon,helvum,Eidolon helvum,,,0,0,11,1,1,998,848,15,14,3132,44,533,13,6,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCA04452,22/11/2019,11/22/2019,15-Nov-19,Novembre,Innocent,Cameroun,Yaoundé,Mvog-Betsi,N,3.864,,E,11.48757,,,Male,Adulte immature,,,,MalImm,190,115,200,grands,10,70,Jaune,Jaune,-,Ville,Zoo,0,Filet,Eidolon,helvum,Eidolon helvum,,,0,0,38,1,1,906,826,22,653,3054,130,438,36,7,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCA04453,22/11/2019,11/22/2019,15-Nov-19,Novembre,Innocent,Cameroun,Yaoundé,Mvog-Betsi,N,3.864,,E,11.48757,,,Femelle,Adulte immature,0,0,0,FemAdImmature,185,115,210,grands,16,75,Jaune,Jaune,-,Ville,Zoo,0,Filet,Eidolon,helvum,Eidolon helvum,,,0,0,14,1,1,750,638,17,19,2848,671,366,47,4,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCA04454,22/11/2019,11/22/2019,15-Nov-19,Novembre,Innocent,Cameroun,Yaoundé,Mvog-Betsi,N,3.864,,E,11.48757,,,Male,Adulte immature,,,,MalImm,210,115,220,grands,14,76,Jaune,Jaune,-,Ville,Zoo,0,Filet,Eidolon,helvum,Eidolon helvum,,,0,0,20,1,1,1578,1723,86,35,4690,29,1129,46,57,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCA04455,22/11/2019,11/22/2019,15-Nov-19,Novembre,Innocent,Cameroun,Yaoundé,Mvog-Betsi,N,3.864,,E,11.48757,,,Femelle,Adulte immature,0,0,0,FemAdImmature,170,113,195,grands,12,73,Jaune,Jaune,-,Ville,Zoo,0,Filet,Eidolon,helvum,Eidolon helvum,,,0,0,14,1,0,261,224,12,19,1016,208,173,10,21,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCA04456,23/11/2019,11/23/2019,15-Nov-19,Novembre,Innocent,Cameroun,Yaoundé,Mvog-Betsi,N,3.864,,E,11.48757,,,Femelle,Adulte immature,0,0,0,FemAdImmature,205,111,190,grands,9,74,Jaune,0,-,Ville,Zoo,0,Filet,Eidolon,helvum,Eidolon helvum,,,0,0,13,1,1,1217,979,14,10,3842,44,598,27,28,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCA04457,23/11/2019,11/23/2019,15-Nov-19,Novembre,Innocent,Cameroun,Yaoundé,Mvog-Betsi,N,3.864,,E,11.48757,,,Male,Adulte immature,,,,MalImm,220,113,195,grands,10,75,Jaune,Jaune,-,Ville,Zoo,0,Filet,Eidolon,helvum,Eidolon helvum,,,0,0,27,0,0,64,45,9,38,187,27,51,34,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCA04458,23/11/2019,11/23/2019,15-Nov-19,Novembre,Innocent,Cameroun,Yaoundé,Mvog-Betsi,N,3.864,,E,11.48757,,,Male,Adulte immature,,,,MalImm,180,107,215,grands,11,74,Jaune,Jaune,-,Ville,Zoo,0,Filet,Eidolon,helvum,Eidolon helvum,,,0,0,16,1,0,328,251,78,14,975,559,196,25,8,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCA04459,23/11/2019,11/23/2019,15-Nov-19,Novembre,Innocent,Cameroun,Yaoundé,Mvog-Betsi,N,3.864,,E,11.48757,,,Male,Adulte,,,,MalAd,265,125,225,grands,17,80,Jaune,Jaune,-,Ville,Zoo,0,Filet,Eidolon,helvum,Eidolon helvum,,,0,0,8,1,0,304,302,9,15,1060,34,197,10,7,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCA04462,23/11/2019,11/23/2019,15-Nov-19,Novembre,Innocent,Cameroun,Yaoundé,Mvog-Betsi,N,3.864,,E,11.48757,,,Femelle,Adulte immature,0,0,0,FemAdImmature,200,111,200,grands,14,73,Jaune,Jaune,-,Ville,Zoo,0,Filet,Eidolon,helvum,Eidolon helvum,,,0,0,12,1,0,137,101,16,31,1055,40,65,72,9,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCA04463,23/11/2019,11/23/2019,15-Nov-19,Novembre,Innocent,Cameroun,Yaoundé,Mvog-Betsi,N,3.864,,E,11.48757,,,Femelle,Adulte immature,0,0,0,FemAdImmature,235,121,215,grands,12,78,Jaune,Jaune,-,Ville,Zoo,0,Filet,Eidolon,helvum,Eidolon helvum,,,0,0,5,1,0,213,151,6,5,752,66,131,17,6,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCA04465,23/11/2019,11/23/2019,15-Nov-19,Novembre,Innocent,Cameroun,Yaoundé,Mvog-Betsi,N,3.864,,E,11.48757,,,Femelle,Adulte immature,0,0,0,FemAdImmature,165,109,210,grands,17,74,Jaune,Jaune,-,Ville,Zoo,0,Filet,Eidolon,helvum,Eidolon helvum,,,0,0,60,1,1,883,772,22,24,3487,261,408,33,26,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCA04466,25/11/2019,11/25/2019,15-Nov-19,Novembre,Innocent,Cameroun,Yaoundé,Mvog-Betsi,N,3.864,,E,11.48757,,,Male,Adulte immature,,,,MalImm,205,109,215,grands,9,75,Jaune,Jaune,-,Ville,Plantation,0,Filet,Eidolon,helvum,Eidolon helvum,,,0,0,16,1,0,445,366,9,14,1915,40,245,28,39,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCA04468,25/11/2019,11/25/2019,15-Nov-19,Novembre,Innocent,Cameroun,Yaoundé,Mvog-Betsi,N,3.864,,E,11.48757,,,Femelle,Adulte immature,0,0,0,FemAdImmature,180,105,205,grands,13,72,Jaune,Jaune,-,Ville,Zoo,0,Filet,Eidolon,helvum,Eidolon helvum,,,0,0,64,1,1,711,717,21,25,2290,186,413,117,10,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCA04469,25/11/2019,11/25/2019,15-Nov-19,Novembre,Innocent,Cameroun,Yaoundé,Mvog-Betsi,N,3.864,,E,11.48757,,,Male,Adulte immature,,,,MalImm,205,116,247,grands,13,72,Jaune,Jaune,-,Ville,Zoo,0,Filet,Eidolon,helvum,Eidolon helvum,,,0,0,12,1,1,728,633,28,11,2641,41,381,30,10,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCA04470,26/11/2019,11/26/2019,15-Nov-19,Novembre,Innocent,Cameroun,Yaoundé,Mvog-Betsi,N,3.864,,E,11.48757,,,Femelle,Adulte,0,0,0,FemAd,265,127,265,grands,17,86,Jaune,Jaune,-,Ville,Zoo,0,Filet,Eidolon,helvum,Eidolon helvum,,,0,0,21,1,1,916,740,15,27,2951,100,607,43,54,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCA04473,26/11/2019,11/26/2019,15-Nov-19,Novembre,Innocent,Cameroun,Yaoundé,Mvog-Betsi,N,3.864,,E,11.48757,,,Male,Adulte immature,,,,MalImm,195,112,200,grands,16,72,Jaune,Jaune,-,Ville,Zoo,0,Filet,Eidolon,helvum,Eidolon helvum,,,0,0,4,0,0,34,23,3,1,122,49,22,2.5,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCA04475,27/11/2019,11/27/2019,15-Nov-19,Novembre,Innocent,Cameroun,Yaoundé,Mvog-Betsi,N,3.864,,E,11.48757,,,Femelle,Adulte immature,0,0,0,FemAdImmature,165,109,210,grands,11,72,Jaune,Jaune,-,Ville,Zoo,0,Filet,Eidolon,helvum,Eidolon helvum,,,0,0,5,1,0,145,112,2,4.5,766,20,77.5,15,2.5,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCA04477,27/11/2019,11/27/2019,15-Nov-19,Novembre,Innocent,Cameroun,Yaoundé,Mvog-Betsi,N,3.864,,E,11.48757,,,Femelle,Adulte,0,0,0,FemAd,305,130,215,grands,12,86,Jaune,Jaune,-,Ville,Zoo,0,Filet,Eidolon,helvum,Eidolon helvum,,,0,0,11,1,0,173,179,23,43,533,73.5,153,40.5,9,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCA04483,27/11/2019,11/27/2019,15-Nov-19,Novembre,Innocent,Cameroun,Yaoundé,Mvog-Betsi,N,3.864,,E,11.48757,,,Femelle,Adulte immature,0,0,0,FemAdImmature,210,113,210,grands,12,73,Jaune,Jaune,-,Ville,Zoo,0,Filet,Eidolon,helvum,Eidolon helvum,,,0,0,13,1,1,948,847,2.5,3,3047,12,538,6,3.5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCA03348,5/12/2018,12/5/2018,7-Dec-18,Decembre ,Innocent,Cameroun,Yaounde,Mvog-Betsi,N,3.86402,,E,11.48759,,,Male,Adulte,,,,MalAd,245,120,230,grands,15,78,Jaunatre,Jaunatre,,Autre,Ville,0,Filet,Eidolon,helvum,Eidolon helvum,,,0,0,4,1,0,246,217,17,7,1049,18,129,11,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCA03359,5/12/2018,12/5/2018,7-Dec-18,Decembre ,Innocent,Cameroun,Yaounde,Mvog-Betsi,N,3.86402,,E,11.48759,,,Male,Adulte,,,,MalAd,260,116,230,grands,16,77,Jaune,Jaune,,Autre,Ville,0,Filet,Eidolon,helvum,Eidolon helvum,,,0,0,2,0,0,84,96,4,1,434,20,61,7,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCA03367,6/12/2018,12/6/2018,7-Dec-18,Decembre ,Innocent,Cameroun,Yaounde,Mvog-Betsi,N,3.86402,,E,11.48759,,,Male,Adulte,,,,MalAd,220,112,230,grands,15,76,Jaune,Jaune,,Autre,Ville,0,Filet,Eidolon,helvum,Eidolon helvum,,,1,0,94,0,0,31,29,5,17,108,69,20,7,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCA03368,6/12/2018,12/6/2018,7-Dec-18,Decembre ,Innocent,Cameroun,Yaounde,Mvog-Betsi,N,3.86402,,E,11.48759,,,Femelle,Adulte,0,0,0,FemAd,205,114,230,grands,17,76,Jaune,Jaune,,Autre,Ville,0,Filet,Eidolon,helvum,Eidolon helvum,,,0,0,7,1,0,508,518,5,2,2198,27,285,7,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCA03397,10/12/2018,12/10/2018,7-Dec-18,Decembre ,Innocent,Cameroun,Yaounde,Mvog-Betsi,N,3.86402,,E,11.48759,,,Male,Adulte,,,,MalAd,190,117,230,grands,15,68,Jaune,Jaune,,Autre,Ville,0,Filet,Eidolon,helvum,Eidolon helvum,,,0,0,0,0,0,15,42,2,5,34,9,43,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCA03399,10/12/2018,12/10/2018,7-Dec-18,Decembre ,Innocent,Cameroun,Yaounde,Mvog-Betsi,N,3.86402,,E,11.48759,,,Femelle,Adulte,0,0,0,FemAd,205,113,218,grands,14,75,Jaune,Jaune,,Autre,Ville,0,Filet,Eidolon,helvum,Eidolon helvum,,,0,0,4,1,0,276,255,4,1,1189,25,160,35,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
